Year,RA,Station_ID,WMO_ID_or_NWS_CMAN_ID,Station_Long_Name,Station_Description,latitude,longitude,Platform_Type,Station_Deployment,Currently_Operational,Platform_Funder_Sponsor,RA_Funding_Involvement,Platform_Operator_Owner,Operator_Sector,Platform_Maintainer,Data_Manager,Variable_Names_water_column_depth_of_measurement_in_meters_CF_name_m_m_or_CF_name_mult_or_CF_name_depths,Additional_notes,file
2020,GCOOS,ioos:station:TCOON:005,,"005: Packery Channel (87757921): Packery Channel, TX",url: http://lighthouse.tamucc.edu/overview/005,27.6346,-97.237,tide_station,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:006,,"006: Ingleside (87752831): Port Ingleside, TX ",url: http://lighthouse.tamucc.edu/overview/006,27.8217,-97.204,tide_station,< 5 yr,U,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:009,,"009: Port Aransas (87752371): Port Aransas, TX",url: http://lighthouse.tamucc.edu/overview/009,27.8398,-97.0727,tide_station,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:013,,"013: S. Bird Island (87761391): South Bird Island, TX",url: http://lighthouse.tamucc.edu/overview/013,27.4847,-97.3181,tide_station,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_surface_height_above_sea_level ,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:031,,"031: Seadrift (87730371): Seadrift, TX",url: http://lighthouse.tamucc.edu/overview/031,28.4073,-96.7122,tide_station,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:042,,042: Nueces Delta 2: Nueces Delta 2,url: http://lighthouse.tamucc.edu/overview/042,27.8888,-97.5696,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:043,,043: Nueces Delta 3: Nueces Delta 3,url: http://lighthouse.tamucc.edu/overview/043,27.883783,-97.5332,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:057,,"057: Port O'Connor (87737011): Matagorda Bay; Port O'Connor, TX",url: http://lighthouse.tamucc.edu/overview/057,28.446,-96.3961,tide_station,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:068,,"068: Baffin Bay (87766041): Baffin Bay; Point of Rocks, TX",url: http://lighthouse.tamucc.edu/overview/068,27.297,-97.4049,tide_station,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_surface_height_above_sea_level ,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:072,,"072: SALT01 (Nueces Bay, Texas): SALT01 (Nueces Bay, Texas)",url: http://lighthouse.tamucc.edu/overview/072,27.839194,-97.443972,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:074,,"074: SALT03 (Nueces Bay, Texas): SALT03 (Nueces Bay, Texas)",url: http://lighthouse.tamucc.edu/overview/074,27.85155,-97.48203,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:076,,"076: SALT05 (Nueces River, Texas): SALT05 (Nueces River, Texas)",url: http://lighthouse.tamucc.edu/overview/076,27.89183,-97.61045,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:079,,079: SALT08: SALT08,url: http://lighthouse.tamucc.edu/overview/076,27.87078,-97.5177,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:127,,127: Bahia Grande Water Quality Station 1: Bahia Grande Water Quality Station 1,url: http://lighthouse.tamucc.edu/overview/127,28.25976,-96.77369,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:146,,146: MANERR Station 2 (Copano East): MANERR Station 2 (Copano East),url: http://lighthouse.tamucc.edu/overview/146,28.13235,-97.03445,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,gov_federal,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,sea_water_practical_salinity ,air_pressure ,air_temperature ,mass_concentration_of_oxygen_in_sea_water ,relative_humidity ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:147,,147: MANERR Station 3 (Copano West): MANERR Station 3 (Copano West),url: http://lighthouse.tamucc.edu/overview/147,28.08405,-97.20094,fixed,< 5 yr,U,Unknown,Yp,Texas Coastal Ocean Observation Network,gov_federal,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:148,,148: MANERR Station 4 (Aransas Bay): MANERR Station 4 (Aransas Bay),url: http://lighthouse.tamucc.edu/overview/148,27.97985,-97.02879,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,gov_federal,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:149,,149: MANERR Station 5 (Port Aransas): MANERR Station 5 (Port Aransas),url: http://lighthouse.tamucc.edu/overview/149,27.83826,-97.05029,fixed,< 5 yr,U,Unknown,Yp,Texas Coastal Ocean Observation Network,gov_federal,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:170,,170: National Park Service - Baffin Bay: National Park Service - Baffin Bay,url: http://lighthouse.tamucc.edu/overview/170,27.29702,-97.40491,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,gov_federal,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:171,,171: National Park Service - Bird Island: National Park Service - Bird Island,url: http://lighthouse.tamucc.edu/overview/171,27.4847,-97.3181,fixed,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,gov_federal,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_water_temperature ,sea_water_practical_salinity ,mass_concentration_of_oxygen_in_sea_water ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:518,,"518: Rollover Pass (87709711): Rollover Pass, TX",url: http://lighthouse.tamucc.edu/overview/518,29.515,-94.5133,tide_station,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",,GCOOS.xlsx
2020,GCOOS,ioos:station:TCOON:524,,"524: Port Arthur (87704751): Port Arthur, TX",url: http://lighthouse.tamucc.edu/overview/524,29.8672,-93.931,tide_station,< 5 yr,Y,Unknown,Yp,Texas Coastal Ocean Observation Network,academic,Texas Coastal Ocean Observation Network,Jonathan Scott Duff(Scott.Duff@tamucc.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:ANC,,"ANC: Anclote Gulf Park, FL",url: http://comps.marine.usf.edu/index?view=station&id=ANC,28.193,-82.789,fixed,< 5 yr,U,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_practical_salinity,air_pressure,air_temperature",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:ANM,,"ANM: Anna Maria, FL",url: http://comps.marine.usf.edu/index?view=station&id=ANM,27.54,-82.74,fixed,< 5 yr,U,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"sea_surface_height_above_sea_level,wind_speed, wind_to_direction,wind_speed_of_gust,air_pressure,air_temperature",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:ARP,,"APK: Aripeka, FL",url: http://comps.marine.usf.edu/index?view=station&id=APK,28.433,-82.667,fixed,< 5 yr,Y,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"sea_surface_height_above_sea_level,wind_speed, wind_to_direction,wind_speed_of_gust,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:BGC,,"BCP: Big Carlos Pass, FL",url: http://comps.marine.usf.edu/index?view=station&id=BCP,26.404,-81.881,fixed,< 5 yr,U,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"sea_surface_height_above_sea_level,wind_speed, wind_to_direction,wind_speed_of_gust,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:C10,42013.0,C10: Navy-2,url: http://comps.marine.usf.edu/index?view=station&id=C10,27.169,-82.926,moored_buoy,< 5 yr,O/U,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"sea_water_temperature,wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity,sea_water_practical_salinity,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:C12,42022.0,C12: West Florida Central Buoy,url: http://comps.marine.usf.edu/index?view=station&id=C12,27.498,-83.722,moored_buoy,< 5 yr,Y,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity,sea_water_practical_salinity,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:C13,42023.0,C13: West Florida South Buoy,url: http://comps.marine.usf.edu/index?view=station&id=C13,26.063,-83.073,moored_buoy,< 5 yr,Y,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"air_pressure,air_temperature,relative_humidity, wind_speed, wind_to_direction,wind_speed_of_gust, sea_water_temperature, sea_water_practical_salinity",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:CAM,,"CPK: Campbell Park, FL",url: http://comps.marine.usf.edu/index?view=station&id=CPK,27.765,-82.649,fixed,< 5 yr,U,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_practical_salinity,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:EGK,,"EGK: Egmont Key, FL",url: http://comps.marine.usf.edu/index?view=station&id=EGK,27.601,-82.751,fixed,< 5 yr,U,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_practical_salinity,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:FHP,,"FHP: Fred Howard Park, FL",url: http://comps.marine.usf.edu/index?view=station&id=EGK,28.153,-82.801,fixed,< 5 yr,Y,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_practical_salinity,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:NFB,,"NFB: Northwest Florida Bay, FL",url: http://comps.marine.usf.edu/index?view=station&id=EGK,25.084,-81.096,fixed,< 5 yr,U,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_practical_salinity,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:SHP,,"SHP: Shell Point, FL",url: http://comps.marine.usf.edu/index?view=station&id=EGK,30.06,-84.291,fixed,< 5 yr,Y,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"sea_surface_height_above_sea_level,wind_speed, wind_to_direction,wind_speed_of_gust,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:USF.COMPS:TAR,,"TAS: Tarpon Springs, FL",url: http://comps.marine.usf.edu/index?view=station&id=EGK,28.156,-82.758,fixed,< 5 yr,U,Unknown,N,Coastal Ocean Monitoring and Prediction System,academic,Coastal Ocean Monitoring and Prediction System,Mark E. Luther(mluther@usf.edu),"sea_surface_height_above_sea_level,wind_speed, wind_to_direction,wind_speed_of_gust,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:WAVCIS:CSI03,,"CSI03: Marsh Island, LA",url: http://www.wavcis.lsu.edu,29.4412,-92.0613,offshore_tower,< 5 yr,Y,Unknown,Yp,Wave-Current-Surge Information System for Coastal Louisiana,academic,Wave-Current-Surge Information System for Coastal Louisiana,Yixin (Peter) Luo(yluo2@lsu.edu),"sea_surface_height_above_sea_level,sea_water_temperature (10.0),waves,wind_speed, wind_to_direction,wind_speed_of_gust,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:WAVCIS:CSI05,,"CSI05: Isle Dernieres, LA",url: http://www.wavcis.lsu.edu,29.0533,-90.5333,offshore_tower,> 5 yr,U,Unknown,Yp,Wave-Current-Surge Information System for Coastal Louisiana,academic,Wave-Current-Surge Information System for Coastal Louisiana,Yixin (Peter) Luo(yluo2@lsu.edu),"sea_surface_height_above_sea_level,sea_water_temperature (10.0),waves,wind_speed, wind_to_direction,wind_speed_of_gust,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:WAVCIS:CSI06,,"CSI06: South Timbalier Block 52, LA",url: http://www.wavcis.lsu.edu,28.8667,-90.4833,offshore_tower,< 5 yr,Y,Unknown,Yp,Wave-Current-Surge Information System for Coastal Louisiana,academic,Wave-Current-Surge Information System for Coastal Louisiana,Yixin (Peter) Luo(yluo2@lsu.edu),"sea_surface_height_above_sea_level,sea_water_temperature (100.0),waves,wind_speed, wind_to_direction,wind_speed_of_gust,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:WAVCIS:CSI09,,CSI09: Grand Isle Blocks,url: http://wavcis.csi.lsu.edu/,29.1015,-89.9782,offshore_tower,< 5 yr,U,Unknown,Yp,Wave-Current-Surge Information System for Coastal Louisiana,academic,Wave-Current-Surge Information System for Coastal Louisiana,Yixin (Peter) Luo(yluo2@lsu.edu),"sea_surface_height_above_sea_level,sea_water_temperature ,waves,wind_speed, wind_to_direction,wind_speed_of_gust ,air_pressure ,air_temperature ,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:WAVCIS:CSI10A,,"CSI10A: Fieldwood Energy, LLC site SS91",url: https://www.wavcis.lsu.edu/,28.9192,-90.7744,,< 5 yr,Y,Unknown,,Wave-Current-Surge Information System for Coastal Louisiana,academic,Wave-Current-Surge Information System for Coastal Louisiana,Yixin (Peter) Luo(yluo2@lsu.edu),"sea_water_speed, direction_of_sea_water_velocity ",,GCOOS.xlsx
2020,GCOOS,ioos:station:WAVCIS:CSI15,,CSI15: Ship Shoal blocks 114A,url: http://wavcis.csi.lsu.edu/,28.8332,-90.832,offshore_tower,> 5 yr,U,Unknown,Yp,Wave-Current-Surge Information System for Coastal Louisiana,academic,Wave-Current-Surge Information System for Coastal Louisiana,Yixin (Peter) Luo(yluo2@lsu.edu),"sea_surface_height_above_sea_level,sea_water_temperature (10.0),waves,wind_speed, wind_to_direction,wind_speed_of_gust,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:WAVCIS:CSI16,,CSI16: Chevron MP41M platform,url: http://wavcis.csi.lsu.edu/,29.4012,-89.0355,offshore_tower,> 5 yr,U,Unknown,Yp,Wave-Current-Surge Information System for Coastal Louisiana,academic,Wave-Current-Surge Information System for Coastal Louisiana,Yixin (Peter) Luo(yluo2@lsu.edu),"sea_surface_height_above_sea_level,sea_water_temperature (100.0),waves,wind_speed, wind_to_direction,wind_speed_of_gust,air_pressure,air_temperature,relative_humidity, sea_water_practical_salinity",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42043,42043.0,TABS B: GA-252,url: http://tabs.gerg.tamu.edu/Tglo/met.php?buoy=B,28.9818,-94.9186,moored_buoy,< 5 yr,Y,Unknown,N,Texas Automated Buoy System,academic,Texas Automated Buoy System,Lee Woody(woody@gerg.tamu.edu),"sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity ,air_pressure,air_temperature,relative_humidity, sea_water_practical_salinity",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42044,42044.0,TABS J: PS-1126,url: http://tabs.gerg.tamu.edu/Tglo/ven.php?buoy=J,26.1914,-97.0507,moored_buoy,< 5 yr,Y,Unknown,N,Texas Automated Buoy System,academic,Texas Automated Buoy System,Lee Woody(woody@gerg.tamu.edu),"sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust ,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity ,air_pressure ,air_temperature ,relative_humidity ",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42045,42045.0,TABS K: PI-745,url: http://tabs.gerg.tamu.edu/Tglo/ven.php?buoy=K,26.2168,-96.4998,moored_buoy,< 5 yr,Y,Unknown,N,Texas Automated Buoy System,academic,Texas Automated Buoy System,Lee Woody(woody@gerg.tamu.edu),"sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity ,air_pressure,air_temperature,relative_humidity, sea_water_practical_salinity, waves",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42046,42046.0,TABS N: HI-A595,url: http://tabs.gerg.tamu.edu/Tglo/ven.php?buoy=N,27.8903,-94.0367,moored_buoy,< 5 yr,O,Unknown,N,Texas Automated Buoy System,academic,Texas Automated Buoy System,Lee Woody(woody@gerg.tamu.edu),"sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity ,air_pressure,air_temperature,relative_humidity, sea_water_practical_salinity, waves",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42047,42047.0,TABS V: HI-A389,url: http://tabs.gerg.tamu.edu/Tglo/ven.php?buoy=V,27.8966,-93.5973,moored_buoy,< 5 yr,Y,Unknown,N,Texas Automated Buoy System,academic,Texas Automated Buoy System,Lee Woody(woody@gerg.tamu.edu),"sea_water_temperature ,wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity ,air_pressure,air_temperature,relative_humidity, sea_water_practical_salinity, waves",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42048,42048.0,TABS D: TABS D,url: http://tabs.gerg.tamu.edu/Tglo/ven.php?buoy=D,27.9396,-96.8429,moored_buoy,< 5 yr,Y,Unknown,N,Texas Automated Buoy System,academic,Texas Automated Buoy System,Lee Woody(woody@gerg.tamu.edu),"sea_water_temperature ,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity, sea_water_practical_salinity",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42049,42049.0,TABS W: TABS W,url: http://tabs.gerg.tamu.edu/Tglo/ven.php?buoy=W,28.3507,-96.0058,moored_buoy,< 5 yr,Y,Unknown,N,Texas Automated Buoy System,academic,Texas Automated Buoy System,Lee Woody(woody@gerg.tamu.edu),"sea_water_temperature ,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity , sea_water_practical_salinity",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42050,42050.0,TABS F: TABS F,url: http://tabs.gerg.tamu.edu/Tglo/ven.php?buoy=F,28.8425,-94.2433,moored_buoy,< 5 yr,Y,Unknown,N,Texas Automated Buoy System,academic,Texas Automated Buoy System,Lee Woody(woody@gerg.tamu.edu),"sea_water_temperature ,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity , sea_water_practical_salinity",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42051,42051.0,TABS R: TABS R,url: http://tabs.gerg.tamu.edu/Tglo/ven.php?buoy=R,29.635,-93.6417,moored_buoy,< 5 yr,Y,Unknown,N,Texas Automated Buoy System,academic,Texas Automated Buoy System,Lee Woody(woody@gerg.tamu.edu),"sea_water_temperature ,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity , sea_water_practical_salinity",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42067,42067.0,USM3M02: 42067 - USM3M02,url: http://www.cengoos.org/current_conditions.shtml,30.043,-88.649,moored_buoy,< 5 yr,U,Unknown,N,Central Gulf Ocean Observing System,academic,Central Gulf Ocean Observing System,Jamie Davis(j.davis@usm.edu),"sea_water_temperature,waves ,wind_speed, wind_to_direction,wind_speed_of_gust,wind_speed, wind_to_direction,wind_speed_of_gust,sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity (4.31),sea_water_speed, upward_sea_water_velocity, direction_of_sea_water_velocity,sea_water_practical_salinity,air_pressure,air_temperature,relative_humidity",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42361,42361.0,42361 - Auger - Garden Banks 426,url: http://www.ndbc.noaa.gov/station_page.php?station=42361,27.55,-92.49,fixed,,N,Unknown,N,Shell International E&P,industry,Shell International E&P,GCOOS (info@gcoos.org),"air_pressure,air_temperature,currents,dew_temeperature,winds",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42363,42363.0,42363 - Mars - Mississippi Canyon 807,url: http://www.ndbc.noaa.gov/station_page.php?station=42363,28.16,-89.22,fixed,Unknown,Y,Unknown,N,Shell International E&P,industry,Shell International E&P,GCOOS (info@gcoos.org),"sea_water_temperature,currents",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42364,42364.0,42364 - Ram-Powell - Viosca Knoll 936,url: http://www.ndbc.noaa.gov/station_page.php?station=42364,29.06,-88.09,fixed,Unknown,N,Unknown,N,Shell International E&P,industry,Shell International E&P,GCOOS (info@gcoos.org),"air_pressure,air_temperature,currents,dew_temeperature,winds",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42369,42369.0,42369 - Mad Dog Spar - Green Canyon 782,https://www.ndbc.noaa.gov/station_page.php?station=42369,27.207,-90.283,fixed,Unknown,Y,Unknown,N,BP Inc,industry,BP Inc,GCOOS (info@gcoos.org),"currents, sea_water_temperature, winds, waves, air_temperature",,GCOOS.xlsx
2020,GCOOS,ioos:station:wmo:42370,42370.0,42370 - Holstein - Green Canyon 645,url: http://ndbc.noaa.gov/station_page.php?station=42370,27.322,-90.536,fixed,Unknown,Y,Unknown,N,BP Inc,industry,BP Inc,GCOOS (info@gcoos.org),"air_temperature,air_pressure,dew_temeperature,sea_water_temperature,currents,winds",,GCOOS.xlsx
